Refinamentos:,Mês/Ano fechamento:,2025/06
PK Dataset Chamados,Analista Responsável,Apontamentos - Tempo total em horas,Apontamentos - Tempo total em minutos,Categoria,Categoria (Ord.),Categoria 1,Categoria 2,Categoria 3,Centro de Custo do solicitante - código,Centro de Custo do solicitante - descrição,Centro de Custo do solicitante - qtd. Integrantes,Data criação,Data fechamento,Data/Hora criação,Data/Hora fechamento,Faixa de idade do chamado,Flag Atendeu SLA,Flag Em Aberto,Flag Indisponibilidade,Flag Retrabalho,Flag solicitante igual atendente,Grupo Solucionador,Hora abertura,Hora fechamento,Local usuário,Mês/Ano abertura,Mês/Ano fechamento,Núm. Requisição,Pesquisa de satisfação - comentário,Pesquisa de satisfação - nota,Pesquisa de satisfação - pergunta,Pesquisa de satisfação - resposta,PK Dataset Chamados,Prioridade,Semana abertura,Semana Ano abertura,Semana Ano fechamento,Semana fechamento,SLA Descrição,SLA Tempo hora,SLA Tipo,Solicitante (Usuário abertura),Status (código),Status (descrição),Sub-tipo da categoria,Tempo Aguard. Aprov. (Horas),Tempo Aguard. Atend. (Horas),Tempo Aguard. Fornec. (Horas),Tempo Aguard. Usuário (Horas),Tempo Em Atend. (Horas),Tempo Novo (Horas),Tempo para SLA (Horas),Tempo Pend. Cham. (Horas),Tempo Resolvido (Horas),Tempo Total menos Resolvido (Horas),Título requisição,Urgência,
167693,mateush,0.250000,15.000000,INCIDENTE,1-INCIDENTE,INFRA,DESKTOP,Erro ou Defeito,040801,TECNOLOGIA DE INFORMACAO,37,2025-06-15T12:45:00.000Z,2025-06-16T13:21:29.000Z,15/06/2025 09:45,16/06/2025 10:21,1-15 dias,NAO ATENDEU,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,09,10,LOCAL NAO INFORMADO,2025/06,2025/06,167693,,,,,167693,Baixa,1 - DOM,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,2 - SEG,Sem SLA,0.000000,0.000000,jorgepereira,8,Encerrado pelo sistema,Formulario Incidente - Padrão,,,,,,,0.000000,,,, Task: Verificação Sala de Treinamento Operação,Baixa,
167694,none,,,INCIDENTE,1-INCIDENTE,INFRA,BANCO DE DADOS ORACLE,Erro ou Defeito,N/D,NÃO DEFINIDO,403,2025-06-15T19:26:17.000Z,2025-06-15T22:06:31.000Z,15/06/2025 16:26,15/06/2025 19:06,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,EBSDBA,16,19,LOCAL NAO INFORMADO,2025/06,2025/06,167694,,,,,167694,Baixa,1 - DOM,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,1 - DOM,Horas Úteis,4.000000,1.000000,noc_ebsit,8,Encerrado pelo sistema,Formulario Incidente - Padrão,,,,,0.000000,0.000000,0.000000,,,0.000000,SAEN--SWT-PRD-SAE-PVH-SW-NUCLEO-ADM-LAB-001,Baixa,
167696,luang,0.030000,2.000000,INCIDENTE,1-INCIDENTE,INFRA,IMPRESSORA,Erro ou Defeito,040801,TECNOLOGIA DE INFORMACAO,37,2025-06-16T10:02:00.000Z,2025-06-16T11:16:57.000Z,16/06/2025 07:02,16/06/2025 08:16,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,07,08,LOCAL NAO INFORMADO,2025/06,2025/06,167696,,,,,167696,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,2 - SEG,Horas Úteis,16.000000,1.000000,jorgepereira,8,Encerrado pelo sistema,Formulario Incidente - Padrão,,,,,,0.000000,0.000000,,27.120000,0.000000,Task: Verificar Status das impressoras SPO,Baixa,
167697,silass,0.000000,0.000000,SERVICO,2-SERVICO,INFRA,PROJETOS / DEMANDA,Solicitação de Serviço,020601,ADMINISTRATIVO,59,2025-06-16T11:54:21.000Z,2025-06-17T19:23:30.000Z,16/06/2025 08:54,17/06/2025 16:23,1-15 dias,NAO ATENDEU,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,INFRA,08,16,LOCAL NAO INFORMADO,2025/06,2025/06,167697,,,,,167697,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,3 - TER,Sem SLA,0.000000,0.000000,carloshcordeiro,7,Resolvido,Formulario Solicitação - Padrão,,,,,,,0.000000,,,,Aquisição de Projetores p/ Sala de Reunião,Baixa,
167698,alexandresilva,,,SERVICO,2-SERVICO,SISTEMAS,FMB - Gestão Comercial,"Serviços (Setups, Configurações)",050201,COMERCIAL,22,2025-06-16T12:54:18.000Z,2025-06-16T18:32:18.000Z,16/06/2025 09:54,16/06/2025 15:32,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,SISTEMAS-SAE-PVH,09,15,LOCAL NAO INFORMADO,2025/06,2025/06,167698,,,,,167698,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,2 - SEG,Horas Úteis,24.000000,1.000000,danilosilva,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,1.870000,,3.820000,0.140000,0.690000,1.900000,,27.010000,5.720000,Criação de usuario FMB,Baixa,
167699,mariap,0.000000,0.000000,INCIDENTE,1-INCIDENTE,INFRA,IMPRESSORA,Erro ou Defeito,020403,MANUTENCAO DE UNIDADES GERADORAS,191,2025-06-16T12:59:04.000Z,2025-06-17T12:16:12.000Z,16/06/2025 09:59,17/06/2025 09:16,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,N1 ,09,09,LOCAL NAO INFORMADO,2025/06,2025/06,167699,,4,Como voce avalia o atendimento prestado?,Otimo,167699,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,3 - TER,Horas Úteis,16.000000,1.000000,lucascampelo,9,Encerrado pelo usuario,Formulario Incidente - Padrão,,3.940000,,,2.240000,1.650000,7.740000,,0.620000,7.740000,Não esta enviando arquivo para impressão.,Baixa,
167700,joaoni,0.500000,30.000000,INCIDENTE,1-INCIDENTE,INFRA,SALA TECNICA TI,Check List,040801,TECNOLOGIA DE INFORMACAO,37,2025-06-16T13:05:00.000Z,2025-06-16T13:51:52.000Z,16/06/2025 10:05,16/06/2025 10:51,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,10,10,LOCAL NAO INFORMADO,2025/06,2025/06,167700,,,,,167700,Normal,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,2 - SEG,Horas Úteis,24.000000,1.000000,jorgepereira,8,Encerrado pelo sistema,Formulario Incidente - Padrão,,,,,0.010000,0.770000,0.780000,,27.010000,0.780000, Task: Check list Sala Telecom-Core,Normal,
167701,mateush,0.250000,15.000000,SERVICO,2-SERVICO,INFRA,MÁQUINAS E PERIFÉRICOS,Erro ou Defeito,020405,"MANUTENCAO DE SISTEMA DE TRANSMISSAO, AUTOMACAO E AUXILIARES",105,2025-06-16T13:06:57.000Z,2025-06-17T17:26:35.000Z,16/06/2025 10:06,17/06/2025 14:26,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,10,14,LOCAL NAO INFORMADO,2025/06,2025/06,167701,,,,,167701,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,3 - TER,Horas Úteis,16.000000,1.000000,joaosilva,7,Resolvido,Formulario Solicitação - Padrão,,10.420000,,1.100000,0.160000,2.790000,12.250000,,21.590000,13.350000,MONITOR NÃO ESTÁ LIGANDO,Baixa,
167702,davibdomingos,,,SERVICO,2-SERVICO,SISTEMAS,EBS-Manutenção (EAM),Segurança - Gestão de Acesso,020401,"ENGENHARIA, PLANEJ. E CONTROLE ESTATÍSTICO",68,2025-06-16T13:36:08.000Z,2025-06-16T20:17:48.000Z,16/06/2025 10:36,16/06/2025 17:17,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,SISTEMAS-SAE-PVH,10,17,PORTO VELHO,2025/06,2025/06,167702,,,,,167702,Normal,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,2 - SEG,Horas Úteis,8.000000,1.000000,lbiazetti,8,Encerrado pelo sistema,Gestão de acesso,,,,,,7.670000,6.710000,,27.000000,6.710000,Liberação de ACESSO,Baixa,
167705,silass,0.000000,0.000000,SERVICO,2-SERVICO,INFRA,TELEFONIA MÓVEL,Solicitação de Equipamento,020403,MANUTENCAO DE UNIDADES GERADORAS,191,2025-06-16T13:55:45.000Z,2025-06-18T12:20:43.000Z,16/06/2025 10:55,18/06/2025 09:20,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,INFRA,10,09,PORTO VELHO,2025/06,2025/06,167705,,,,,167705,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,4 - QUA,Horas Úteis,80.000000,1.000000,carlisson.junior,7,Resolvido,Formulario Solicitação - Padrão,,,,,0.150000,17.330000,16.440000,,17.680000,16.440000,Celular Formatado - Carlisson Junior,Baixa,
167706,alexandresilva,,,INCIDENTE,1-INCIDENTE,SISTEMAS,Controle de Acesso PVH,Incidente,N/D,NÃO DEFINIDO,403,2025-06-16T14:06:32.000Z,2025-06-16T14:18:08.000Z,16/06/2025 11:06,16/06/2025 11:18,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,SISTEMAS-SAE-PVH,11,11,LOCAL NAO INFORMADO,2025/06,2025/06,167706,AGRADECEMOS O APOIO,4,Como voce avalia o atendimento prestado?,Otimo,167706,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,2 - SEG,Horas Úteis,20.000000,1.000000,jorgem,9,Encerrado pelo usuario,Formulario Incidente - Sistemas - Erro Sistemas,,,,,0.010000,0.190000,0.190000,,27.000000,0.190000,"PORTAS, PORTINHOLHAS E CATRACAS AM5 ESTÃO OFF LINE",Baixa,
167707,silass,0.000000,0.000000,SERVICO,2-SERVICO,INFRA,PROJETOS / DEMANDA,Solicitação de Serviço,020601,ADMINISTRATIVO,59,2025-06-16T14:11:29.000Z,2025-06-16T19:27:34.000Z,16/06/2025 11:11,16/06/2025 16:27,1-15 dias,NAO ATENDEU,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,INFRA,11,16,LOCAL NAO INFORMADO,2025/06,2025/06,167707,,,,,167707,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,2 - SEG,Sem SLA,0.000000,0.000000,carloshcordeiro,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,,,,,,0.000000,,,,Aquisição de Projetores p/ Sala de Reunião,Baixa,
167708,silass,,,SERVICO,2-SERVICO,INFRA,E-MAIL,Outros,020601,ADMINISTRATIVO,59,2025-06-16T14:13:02.000Z,2025-06-16T14:40:02.000Z,16/06/2025 11:13,16/06/2025 11:40,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,N1 ,11,11,LOCAL NAO INFORMADO,2025/06,2025/06,167708,,,,,167708,Normal,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,2 - SEG,Horas Úteis,80.000000,1.000000,carloshcordeiro,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,,,,0.020000,0.760000,0.450000,,27.040000,0.450000,Liberação de Acesso,Baixa,
167709,none,,,SERVICO,2-SERVICO,INFRA,BANCO DE DADOS ORACLE,Solicitação de Serviço,040801,TECNOLOGIA DE INFORMACAO,37,2025-06-16T14:40:33.000Z,2025-06-18T14:40:47.000Z,16/06/2025 11:40,18/06/2025 11:40,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,EBSDBA,11,11,LOCAL NAO INFORMADO,2025/06,2025/06,167709,,,,,167709,Normal,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,4 - QUA,Horas Úteis,40.000000,1.000000,gabrielsbrito,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,0.040000,,,9.370000,2.750000,11.790000,,,11.790000,Revisão de usuários do banco de dados,Baixa,
167710,joaoni,0.500000,30.000000,SERVICO,2-SERVICO,INFRA,E-MAIL,Outros,020403,MANUTENCAO DE UNIDADES GERADORAS,191,2025-06-16T15:06:37.000Z,2025-06-18T19:42:01.000Z,16/06/2025 12:06,18/06/2025 16:42,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,12,16,LOCAL NAO INFORMADO,2025/06,2025/06,167710,,,,,167710,Normal,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,4 - QUA,Horas Úteis,80.000000,1.000000,elissandrosilva,7,Resolvido,Formulario Solicitação - Padrão,,20.550000,,0.000000,0.300000,2.110000,22.630000,,10.310000,22.630000,PDF,Baixa,
167711,mariap,0.000000,0.000000,SERVICO,2-SERVICO,INFRA,TELEFONIA FIXA,Solicitação,020402,OPERACAO,177,2025-06-16T15:11:42.000Z,2025-06-16T17:11:09.000Z,16/06/2025 12:11,16/06/2025 14:11,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,N1 ,12,14,LOCAL NAO INFORMADO,2025/06,2025/06,167711,,,,,167711,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,2 - SEG,Horas Úteis,80.000000,1.000000,carolinasanto,8,Encerrado pelo sistema,Formulario Solicitação - Infra - Solicitação Padrão,,,,1.360000,0.000000,0.630000,0.630000,,27.030000,1.990000,Trocar telefone na minha assinatura de e-mail,Baixa,
167712,joaoni,0.500000,30.000000,SERVICO,2-SERVICO,INFRA,SOFTWARES,Instalação / Remoção,020402,OPERACAO,177,2025-06-16T15:12:12.000Z,2025-06-16T15:33:15.000Z,16/06/2025 12:12,16/06/2025 12:33,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,12,12,LOCAL NAO INFORMADO,2025/06,2025/06,167712,,,,,167712,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,2 - SEG,Horas Úteis,80.000000,1.000000,felippefernandes,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,0.340000,,,0.000000,0.020000,0.360000,,27.070000,0.360000,Solicito acesso (Login e Senha) para uso do Communicator,Baixa,
167713,joaoni,0.500000,30.000000,SERVICO,2-SERVICO,INFRA,TELEFONIA FIXA,Solicitação,020402,OPERACAO,177,2025-06-16T15:23:23.000Z,2025-06-16T15:34:04.000Z,16/06/2025 12:23,16/06/2025 12:34,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,12,12,PORTO VELHO,2025/06,2025/06,167713,,,,,167713,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,2 - SEG,Horas Úteis,80.000000,1.000000,andreia.muller,8,Encerrado pelo sistema,Formulario Solicitação - Infra - Solicitação Padrão,,,,,0.000000,0.180000,0.180000,,27.060000,0.180000,Instalação do Communicator,Baixa,
167714,mateush,0.250000,15.000000,INCIDENTE,1-INCIDENTE,INFRA,SALA TECNICA TI,Check List,040801,TECNOLOGIA DE INFORMACAO,37,2025-06-16T16:57:00.000Z,2025-06-16T17:52:31.000Z,16/06/2025 13:57,16/06/2025 14:52,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,13,14,LOCAL NAO INFORMADO,2025/06,2025/06,167714,,,,,167714,Normal,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,2 - SEG,Horas Úteis,24.000000,1.000000,jorgepereira,8,Encerrado pelo sistema,Formulario Incidente - Padrão,,,,,0.000000,0.920000,0.930000,,27.000000,0.930000, Task: Check list Torre Rádio UHE,Normal,
167715,mateush,0.250000,15.000000,INCIDENTE,1-INCIDENTE,INFRA,SALA TECNICA TI,Check List,040801,TECNOLOGIA DE INFORMACAO,37,2025-06-16T16:58:00.000Z,2025-06-16T17:51:28.000Z,16/06/2025 13:58,16/06/2025 14:51,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,13,14,LOCAL NAO INFORMADO,2025/06,2025/06,167715,,,,,167715,Normal,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,2 - SEG,Horas Úteis,24.000000,1.000000,jorgepereira,8,Encerrado pelo sistema,Formulario Incidente - Padrão,,,,,0.000000,0.890000,0.890000,,27.020000,0.890000, Task: Check List Sala Cofre TI,Normal,
167716,daianasantos,,,SERVICO,2-SERVICO,SISTEMAS,P&O - Ponto,Solicitação de Serviço,040701,GESTAO DE PESSOAS,20,2025-06-16T17:26:34.000Z,2025-06-18T21:25:16.000Z,16/06/2025 14:26,18/06/2025 18:25,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,SISTEMAS-SAE-SPO,14,18,LOCAL NAO INFORMADO,2025/06,2025/06,167716,,,,,167716,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,4 - QUA,Horas Úteis,16.000000,1.000000,mellissagcardoso,7,Resolvido,Formulario Solicitação - Padrão,,,14.850000,6.370000,0.130000,0.320000,15.220000,,9.010000,21.590000,REP AM5,Baixa,
167717,mariap,0.000000,0.000000,SERVICO,2-SERVICO,INFRA,SOFTWARES,Instalação / Remoção,020405,"MANUTENCAO DE SISTEMA DE TRANSMISSAO, AUTOMACAO E AUXILIARES",105,2025-06-16T17:38:23.000Z,2025-06-17T13:29:07.000Z,16/06/2025 14:38,17/06/2025 10:29,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,N1 ,14,10,LOCAL NAO INFORMADO,2025/06,2025/06,167717,,,,,167717,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,3 - TER,Horas Úteis,80.000000,1.000000,josealmeida,7,Resolvido,Formulario Solicitação - Padrão,,,,3.560000,0.010000,1.290000,1.300000,,25.550000,4.860000,Reinstalação do EpmStudio,Baixa,
167718,mateush,1.000000,60.000000,SERVICO,2-SERVICO,INFRA,REP,Solicitação de Serviço,040801,TECNOLOGIA DE INFORMACAO,37,2025-06-16T17:48:57.000Z,2025-06-18T20:57:30.000Z,16/06/2025 14:48,18/06/2025 17:57,1-15 dias,NAO ATENDEU,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,14,17,LOCAL NAO INFORMADO,2025/06,2025/06,167718,,4,Como voce avalia o atendimento prestado?,Otimo,167718,Alta,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,4 - QUA,Horas Úteis,16.000000,1.000000,daianasantos,9,Encerrado pelo usuario,Formulario Solicitação - Padrão,,,,,0.000000,21.760000,21.180000,,0.040000,21.180000,Relógio AM5 - 4 Piso,Baixa,
167719,alexandresilva,,,SERVICO,2-SERVICO,SISTEMAS,Inativação de Usuário,Solicitação de Serviço,040801,TECNOLOGIA DE INFORMACAO,37,2025-06-16T18:01:43.000Z,2025-06-17T15:26:33.000Z,16/06/2025 15:01,17/06/2025 12:26,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,SISTEMAS-SAE-PVH,15,12,SAO PAULO,2025/06,2025/06,167719,,,,,167719,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,3 - TER,Horas Úteis,40.000000,1.000000,erikat,7,Resolvido,Formulario Solicitação - Padrão,,,,,2.920000,3.590000,6.430000,,23.590000,6.430000,Inativação de Usuário Desligado: ADEMIR LOPES UCHOA,Baixa,
167720,davibdomingos,0.750000,45.000000,SERVICO,2-SERVICO,SISTEMAS,Inativação de Usuário,Solicitação de Serviço,040801,TECNOLOGIA DE INFORMACAO,37,2025-06-16T18:04:02.000Z,2025-06-17T16:24:46.000Z,16/06/2025 15:04,17/06/2025 13:24,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,SISTEMAS-SAE-SPO,15,13,SAO PAULO,2025/06,2025/06,167720,,,,,167720,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,3 - TER,Horas Úteis,40.000000,1.000000,erikat,7,Resolvido,Formulario Solicitação - Padrão,,,,,0.100000,7.360000,7.350000,,22.620000,7.350000,Inativação de Usuário Desligado: ADEMIR LOPES UCHOA,Baixa,
167721,franklinc,0.250000,15.000000,SERVICO,2-SERVICO,INFRA,SERVIDOR DE ARQUIVOS,Segurança - Gestão de Acesso,N/D,NÃO DEFINIDO,403,2025-06-16T18:04:11.000Z,2025-06-18T13:47:54.000Z,16/06/2025 15:04,18/06/2025 10:47,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,INFRA,15,10,LOCAL NAO INFORMADO,2025/06,2025/06,167721,,,,,167721,Normal,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,4 - QUA,Horas Úteis,80.000000,1.000000,fernandasilveira.elb,7,Resolvido,Gestão de acesso,,9.420000,,,0.150000,0.980000,10.310000,,19.670000,10.310000,Acesso a Pasta da Rede,Baixa,
167722,daianasantos,,,SERVICO,2-SERVICO,SISTEMAS,Inativação de Usuário,Solicitação de Serviço,040801,TECNOLOGIA DE INFORMACAO,37,2025-06-16T18:04:56.000Z,2025-06-16T20:19:13.000Z,16/06/2025 15:04,16/06/2025 17:19,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,SISTEMAS-SAE-SPO,15,17,SAO PAULO,2025/06,2025/06,167722,,,,,167722,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,2 - SEG,Horas Úteis,40.000000,1.000000,erikat,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,,,,0.480000,1.760000,2.240000,,27.060000,2.240000,Inativação de Usuário Desligado: ADEMIR LOPES UCHOA,Baixa,
167723,alexandresilva,,,SERVICO,2-SERVICO,SISTEMAS,Inativação de Usuário,Solicitação de Serviço,040801,TECNOLOGIA DE INFORMACAO,37,2025-06-16T18:07:07.000Z,2025-06-17T15:45:29.000Z,16/06/2025 15:07,17/06/2025 12:45,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,SISTEMAS-SAE-PVH,15,12,SAO PAULO,2025/06,2025/06,167723,,,,,167723,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,3 - TER,Horas Úteis,40.000000,1.000000,erikat,7,Resolvido,Formulario Solicitação - Padrão,,,,,0.020000,6.730000,6.670000,,23.270000,6.670000,Inativação de Usuário Desligado: ANA CLARA REIS AZEVEDO,Baixa,
167724,davibdomingos,,,SERVICO,2-SERVICO,SISTEMAS,Inativação de Usuário,Solicitação de Serviço,040801,TECNOLOGIA DE INFORMACAO,37,2025-06-16T18:08:03.000Z,2025-06-17T15:07:14.000Z,16/06/2025 15:08,17/06/2025 12:07,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,SISTEMAS-SAE-SPO,15,12,SAO PAULO,2025/06,2025/06,167724,,,,,167724,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,3 - TER,Horas Úteis,40.000000,1.000000,erikat,7,Resolvido,Formulario Solicitação - Padrão,,,,,0.050000,5.950000,6.000000,,23.910000,6.000000,Inativação de Usuário Desligado: ANA CLARA REIS AZEVEDO,Baixa,
167725,daianasantos,,,SERVICO,2-SERVICO,SISTEMAS,Inativação de Usuário,Solicitação de Serviço,040801,TECNOLOGIA DE INFORMACAO,37,2025-06-16T18:08:56.000Z,2025-06-16T20:23:25.000Z,16/06/2025 15:08,16/06/2025 17:23,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,SISTEMAS-SAE-SPO,15,17,SAO PAULO,2025/06,2025/06,167725,,,,,167725,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,2 - SEG,Horas Úteis,40.000000,1.000000,erikat,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,,,,0.030000,2.210000,2.240000,,27.080000,2.240000,Inativação de Usuário Desligado: ANA CLARA REIS AZEVEDO,Baixa,
167726,davibdomingos,0.250000,15.000000,SERVICO,2-SERVICO,SISTEMAS,Gradus,Solicitação,020402,OPERACAO,177,2025-06-16T18:20:54.000Z,2025-06-16T21:09:28.000Z,16/06/2025 15:20,16/06/2025 18:09,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,SISTEMAS-SAE-SPO,15,18,PORTO VELHO,2025/06,2025/06,167726,,,,,167726,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,2 - SEG,Horas Úteis,40.000000,1.000000,lucaslima,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,,,,0.000000,2.660000,2.660000,,27.040000,2.660000,Solicito liberação de acesso,Baixa,
167727,none,0.030000,2.000000,SERVICO,2-SERVICO,INFRA,SOFTWARES,Solicitação de Serviço,040703,ADMINISTRATIVO SP,10,2025-06-16T18:25:09.000Z,2025-06-16T18:26:01.000Z,16/06/2025 15:25,16/06/2025 15:26,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,15,15,LOCAL NAO INFORMADO,2025/06,2025/06,167727,,,,,167727,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,2 - SEG,Horas Úteis,80.000000,1.000000,fabiulapio,8,Encerrado pelo sistema,Formulario Solicitação - Padrão,,,,,0.010000,,0.010000,,27.030000,0.010000,Acesso a vpn e atualização da senha de rede.,Baixa,
167728,mateush,2.000000,120.000000,SERVICO,2-SERVICO,INFRA,REDE,Solicitação de Serviço,020405,"MANUTENCAO DE SISTEMA DE TRANSMISSAO, AUTOMACAO E AUXILIARES",105,2025-06-16T18:49:49.000Z,2025-06-17T17:26:23.000Z,16/06/2025 15:49,17/06/2025 14:26,1-15 dias,ATENDEU O SLA,FECHADO,NAO SE APLICA,NAO SE APLICA,NÃO,FIELD,15,14,PORTO VELHO,2025/06,2025/06,167728,,,,,167728,Baixa,2 - SEG,2025-06-16T03:00:00.000Z,2025-06-16T03:00:00.000Z,3 - TER,Horas Úteis,80.000000,1.000000,wiltoncesar,7,Resolvido,Formulario Solicitação - Padrão,,,,,0.000000,7.880000,7.630000,,21.590000,7.630000,Acesso a rede para Terceiros no CT.GMA.073.2025 - FARQUAR ENGENHARIA,Baixa,
